Date,ID,username,tweet
2023-02-03 23:27:31+00:00,1621651626615341058,pansperm,"#CoinDesk
#Avalanche
#AVAX
#IntainMarkets

Click the link below to read more details: 

https://t.co/wxHI5mvjAI"
2023-02-03 22:00:03+00:00,1621629614157078531,BTCticker,One Bitcoin now worth $23379.604. Market Cap $450.775 Billion. Based on #coindesk BPI #bitcoin
2023-02-03 21:05:03+00:00,1621615772656173057,LolaCoinOrg,"Legal Expert Says Mango Markets Exploit Case Is Wake-Up Call For DAOs

Benjamin Bathgate, partner at Canadian-based law firm McMillan LLP,  reveal the lawsuit  against Av... https://t.co/AOUAqTOoGv #Blockchain #Coindesk.com #Crypto #Cryptocurrency #DeFi #Solana https://t.co/xhPDsQcMac"
2023-02-03 20:00:02+00:00,1621599414203686912,BTCticker,One Bitcoin now worth $23321.490. Market Cap $449.654 Billion. Based on #coindesk BPI #bitcoin
2023-02-03 19:56:34+00:00,1621598541494763520,tryweb3,"First Mover Asia: Bitcoin Dips Into Red but Holds Strong Above $23.5K ALSO: CoinDesk analyst Glenn Williams Jr. highlights the spike in crypto trading activity following the U,S. central bank's interest rate hike.#firstmoverasia #coindesk #glennwilliamsjr #us…"
2023-02-03 18:00:03+00:00,1621569216364019715,BTCticker,One Bitcoin now worth $23514.420. Market Cap $453.372 Billion. Based on #coindesk BPI #bitcoin
2023-02-03 17:02:01+00:00,1621554612225380352,SentinusPrime,"""Crypto Winter Led to 91% Plunge in VC and Other Investments for January""

#coindesk #cryptowinter #bearmarket #cryptonews

https://t.co/AhCi7xiDr7"
2023-02-03 16:06:33+00:00,1621540652944134147,biztoc,"Crypto Winter Led to 91% Plunge in VC and Other Investments for January
#cryptowinterled #coindesk #ftx
➡️ Now on https://t.co/ICwZXPkeRb — https://t.co/72qgw3OlSB"
2023-02-03 16:00:03+00:00,1621539018365181954,BTCticker,One Bitcoin now worth $23616.326. Market Cap $455.336 Billion. Based on #coindesk BPI #bitcoin
2023-02-03 15:54:13+00:00,1621537548794318848,LevelfieldEx,"Don't miss LevelField CEO, @Genegr2, on the @CoinDesk First Mover TV show from this morning. 

https://t.co/Jb0BT5oIbG

#coindesk #cryptonews"
2023-02-03 14:00:02+00:00,1621508815836573699,BTCticker,One Bitcoin now worth $23408.893. Market Cap $451.334 Billion. Based on #coindesk BPI #bitcoin
2023-02-03 13:10:42+00:00,1621496398490533890,x3tko,Russia's Sberbank Will Introduce DeFi Platform by May: Report #coindesk #bitcoin #crypto https://t.co/vjAoWTmty8
2023-02-03 12:51:04+00:00,1621491459273756672,bocvip,"White House Calls on #Congress to ...

https://t.co/c1TCjmUQBe

#AabClip #Ads #ArgoBlockchain #Bitcoin #BitcoinNews #BitcoinPrice #BitcoinPriceLive #BitcoinPriceNow #BitcoinPriceToday #BitcoinToday #BreakingNewsPoohShiesty #BuyBitcoin #CDTV #Coindesk #CoindeskTv https://t.co/WsddKIkVzc"
2023-02-03 12:00:02+00:00,1621478617501863936,BTCticker,One Bitcoin now worth $23539.273. Market Cap $453.846 Billion. Based on #coindesk BPI #bitcoin
2023-02-03 10:34:18+00:00,1621457040253280256,x3tko,Binance Re-Enters South Korea by Buying Majority Stake in Crypto Exchange GOPAX: Bloomberg #coindesk #bitcoin #cr... https://t.co/hLx33g64Bh
2023-02-03 10:00:03+00:00,1621448421469978624,BTCticker,One Bitcoin now worth $23401.392. Market Cap $451.186 Billion. Based on #coindesk BPI #bitcoin
2023-02-03 08:00:03+00:00,1621418222112149507,BTCticker,One Bitcoin now worth $23452.680. Market Cap $452.174 Billion. Based on #coindesk BPI #bitcoin
2023-02-03 07:15:41+00:00,1621407058699378692,LolaCoinOrg,"Australia Releases Token Mapping Consultation Paper, Plans to Reveal Crypto Rule Framework in 2023

The move was  1st announced in August 2022 by Prime Minister Anthony Albanese’s new   government ... https://t.co/1JoR5cC63Z #Blockchain #Coindesk.com #Crypto #DeFi https://t.co/AvikOp6AJb"
2023-02-03 07:04:25+00:00,1621404220414136323,x3tko,"Australia Releases Token Mapping Consultation Paper, Plans to Reveal Crypto Rule Framework in 2023 #coindesk #bit... https://t.co/lKr5XBBREW"
2023-02-03 06:00:03+00:00,1621388023643492353,BTCticker,One Bitcoin now worth $23524.638. Market Cap $453.560 Billion. Based on #coindesk BPI #bitcoin
2023-02-03 04:00:03+00:00,1621357822964293633,BTCticker,One Bitcoin now worth $23528.670. Market Cap $453.636 Billion. Based on #coindesk BPI #bitcoin
2023-02-03 03:53:14+00:00,1621356110992261120,x3tko,Sam Bankman-Fried Negotiating Bail Conditions: Court Filing #coindesk #bitcoin #crypto https://t.co/yymzw6cddl
2023-02-03 03:13:08+00:00,1621346019383320576,MDR_Trade,"📈 CAKE/BUSD 4H 🧁

⚡️ On CAKE I'm waiting for another impulse to the $8-10 area. 

- It will be possible to look for a margin long from a local correction👌 #Bitcoin #BTC #Crypto #cryptomarket #Binance #Bybit #Coindesk #foryou https://t.co/7D2KjWGkMC"
2023-02-03 02:00:03+00:00,1621327625330327552,BTCticker,One Bitcoin now worth $23558.293. Market Cap $454.205 Billion. Based on #coindesk BPI #bitcoin
2023-02-03 00:00:02+00:00,1621297424873693184,BTCticker,One Bitcoin now worth $23471.020. Market Cap $452.520 Billion. Based on #coindesk BPI #bitcoin
