Date,ID,username,tweet
2023-02-01 23:59:04+00:00,1620934790836019200,BNB_Tracker,"#BinanceCoin price update: $BNB

#BNB $317.17 USD

#Bitcoin 0.01337 BTC

#Ethereum 0.19318 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
2023-02-01 23:59:04+00:00,1620934790584352768,ruhul180,"The treasury will also be used to fund new Red Falcon products, services and projects that will expand and provide more value to the $RFN community. #RedFalcon #Presale $RFN #Crypto #Altcoin #rfntoken @rfntoken"
2023-02-01 23:59:00+00:00,1620934773438042114,BigEyesCoin,"🙀ONLY 48 HOURS LEFT TO CLAIM YOUR 200% BONUS ON YOUR $BIG PUUURCHASE🙀

🚀No more codes once 'LAUNCHBIGEYES200' has expired, grab it while you can. LET'S GO!!🚀

Claim the cute: https://t.co/VF9iM7jX9q

#altcoin #BTC #ETH #BigEyesCoin #cryptocoin #cryptocurrency #cryptobonus https://t.co/JkR2f1sl88"
2023-02-01 23:57:02+00:00,1620934281009987584,BNB_Tracker,"#BinanceCoin price update: $BNB

#BNB $317.01 USD

#Bitcoin 0.01337 BTC

#Ethereum 0.1931 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
2023-02-01 23:55:35+00:00,1620933913680945152,cryptoalerted,IAGON (IAG) went up 17.7 percent in the last 1 minutes on https://t.co/rgEAV9gIXu. #IAG  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews
2023-02-01 23:55:02+00:00,1620933776997076995,SirDuCutj,"#crypto #bitcoin #altcoin #NFTs #btc #eth #xrp
Apps to Help Your Organization With Fundraising and Volunteering
Source : Hacker Noon
Blog : https://t.co/PCnHEZ3Rft
Link : https://t.co/kPf166bXjD
For latest crypto news press Follow!"
2023-02-01 23:55:01+00:00,1620933772844879876,BNB_Tracker,"#BinanceCoin price update: $BNB

#BNB $317.17 USD

#Bitcoin 0.01338 BTC

#Ethereum 0.19319 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
2023-02-01 23:54:42+00:00,1620933691215052800,cryptoalerted,IAGON (IAG) went down 16.4 percent in the last 1 minutes on https://t.co/rgEAV9gIXu. #IAG  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews
2023-02-01 23:53:02+00:00,1620933275404619779,RealFlokiInu,"#Floki continues its Twitter trending streak! 🔥

Trending alongside #altcoin this time around.

The #FlokiVikings won't be stopped! 💪 https://t.co/tWpvEM4TPf"
2023-02-01 23:53:00+00:00,1620933264666988544,BNB_Tracker,"#BinanceCoin price update: $BNB

#BNB $317.33 USD

#Bitcoin 0.01338 BTC

#Ethereum 0.19331 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
2023-02-01 23:52:25+00:00,1620933118482857984,cryptoalerted,Korea’s FSC Orders Exchanges to Delist and Classify Crypto With Securities Properties #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews  https://t.co/ef4W9Fgbh2
2023-02-01 23:51:36+00:00,1620932914111475712,DarkZogi,"get in $BEZOGE before it's too late ⏳⏳ 
 #LegendsOfBezogia #PLAYTOEARNGAMES #Crypto #PlaytoEarn #NFTs #play2earn #Crypto #Rent2Earn #R2E P2E #luffy #dogelonmars #Saitama #Shib #Shibainu #doge #Floki #Altcoin #Etherium #CryptoCurrency #Binance"
2023-02-01 23:51:36+00:00,1620932910650884096,DropTownSaloon,"Assessing if Bitcoin [BTC] traders will change their tune after FOMC - 

https://t.co/ys2HO2UzXm

#Crypto #CryptoNews #CryptoTrends #NFT #NFTNews #NFTRelease #NFTDrop #AltCoin #AirDrop #NFTProject #NFTArtist  #NFTCommunity  #CNFT #CNFTCommunnity"
2023-02-01 23:50:59+00:00,1620932756556648448,BNB_Tracker,"#BinanceCoin price update: $BNB

#BNB $317.25 USD

#Bitcoin 0.01338 BTC

#Ethereum 0.19339 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
2023-02-01 23:50:22+00:00,1620932601518096384,cryptomedusacom,"#altcoin 
FTX and Affected Parties Request Subpoenas for Information from close relatives
https://t.co/jB4x8fHbFJ"
2023-02-01 23:48:58+00:00,1620932247850307584,BNB_Tracker,"#BinanceCoin price update: $BNB

#BNB $317.23 USD

#Bitcoin 0.01339 BTC

#Ethereum 0.19346 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
2023-02-01 23:48:06+00:00,1620932031193681920,KimberLuv608,"@cryptojack Going for $IXS, this token is so undervalued. Not surprised though since Security Tokens is still a emerging market in #Crypto. 🔥

Ya'll keep an eye out for this. 

#Defi #Crypto #altcoin #BullishAF"
2023-02-01 23:48:01+00:00,1620932012772302848,black21CATboy,"an #altcoin 💎 that could #100x in the next bull run is #catvills
#CATVILLS💎💎💎 https://t.co/LoWmC7WYP6"
2023-02-01 23:46:56+00:00,1620931739047677952,BNB_Tracker,"#BinanceCoin price update: $BNB

#BNB $317.07 USD

#Bitcoin 0.01337 BTC

#Ethereum 0.19343 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
2023-02-01 23:44:55+00:00,1620931230979223556,BNB_Tracker,"#BinanceCoin price update: $BNB

#BNB $316.98 USD

#Bitcoin 0.01337 BTC

#Ethereum 0.19327 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
2023-02-01 23:43:41+00:00,1620930918968971266,cryptoalerted,Hero Arena (HERA) went down 10.4 percent in the last 1 minutes on https://t.co/rgEAV9gIXu. #HERA  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews
2023-02-01 23:43:41+00:00,1620930918570500096,cryptoalerted,Sandwich Network (SANDWICH) went down 10.1 percent in the last 1 minutes on https://t.co/rgEAV9gIXu. #SANDWICH  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews
2023-02-01 23:42:54+00:00,1620930723275497473,BNB_Tracker,"#BinanceCoin price update: $BNB

#BNB $317.45 USD

#Bitcoin 0.01339 BTC

#Ethereum 0.19362 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
2023-02-01 23:42:07+00:00,1620930525803450370,CryptoZeusYT,"Watch out for this #ALTCOIN in 2023, already starting to get some big interest 📈💎👀

Game-changing DEX &amp; #P2E Game + Huge Partnerships &amp; much more @NvirWorld  🚀🌌

Video  👉👉: https://t.co/LTnCiwf5mp

#crypto #100xgem #100x #dex #cryptocurrency #altcoins #altseason https://t.co/u0UNZNk9M5"
2023-02-01 23:42:06+00:00,1620930521978249216,gatesoftbill,@rovercrc I’m all in for #altcoin pls recommend
2023-02-01 23:41:56+00:00,1620930481763008512,blockinfovys,"Reframing the structure of Web 
How did we use to connect different computers in the past? After we brought our own computer, we used to connect other computers https://t.co/gwGHf2YxdJ #web5 #cryptocurrency #crypto #web3 #altcoin #metaverse"
2023-02-01 23:41:39+00:00,1620930410627715073,cryptoalerted,Distant Universe Stardust Token (DUST) went up 15.7 percent in the last 1 minutes on https://t.co/rgEAV9gIXu. #DUST  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews
2023-02-01 23:41:27+00:00,1620930358551400451,drthillman,".
What's your Opinion on ALEPH  ZERO #AZERO

How Aleph Zero Could Flip $SOLANA #SOL 

#cryptocurrency #CryptoNews #altcoin #layer1 #blockchain 
https://t.co/zkiSXf5wHk via @YouTube"
2023-02-01 23:40:53+00:00,1620930214707576832,BNB_Tracker,"#BinanceCoin price update: $BNB

#BNB $317.5 USD

#Bitcoin 0.01339 BTC

#Ethereum 0.19357 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
2023-02-01 23:40:34+00:00,1620930137611968514,cryptoalerted,Sandwich Network (SANDWICH) went up 9.2 percent in the last 1 minutes on https://t.co/rgEAV9gIXu. #SANDWICH  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews
2023-02-01 23:40:34+00:00,1620930136689213441,cryptoalerted,Distant Universe Stardust Token (DUST) went down 15.5 percent in the last 1 minutes on https://t.co/rgEAV9gIXu. #DUST  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews
2023-02-01 23:40:02+00:00,1620930003193020421,SirDuCutj,"#crypto #bitcoin #altcoin #NFTs #btc #eth #xrp
Ether supply reaches all-time low after The Merge
Source : The Block
Blog : https://t.co/PCnHEZ3Rft
Link : https://t.co/jFVsZhWtPj
For latest crypto news press Follow!"
2023-02-01 23:38:52+00:00,1620929707100323840,BNB_Tracker,"#BinanceCoin price update: $BNB

#BNB $317.93 USD

#Bitcoin 0.0134 BTC

#Ethereum 0.19364 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
2023-02-01 23:38:18+00:00,1620929566482259968,sweeepnft,"#sweeparmy This is a proud moment for us and a moment a lot have been waiting for. 🔥🔥 

Our circulating supply is decreasing faster than many other #memecoins 

Retweet like and comment 💪💪
Under 40 Quadrillion now 🔥🔥
#bnbchain #BNB #altcoin #BSCGems #BergerDoge #PitBullish https://t.co/eK82OMHLnQ"
2023-02-01 23:36:51+00:00,1620929198746669058,BNB_Tracker,"#BinanceCoin price update: $BNB

#BNB $318.14 USD

#Bitcoin 0.0134 BTC

#Ethereum 0.19361 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
2023-02-01 23:36:26+00:00,1620929094476075008,marcoscryptotv,"CRYPTO MARKET CAP BEFORE AND AFTER THE FED MEETING TODAY 

$btc #crypto #fed #bitcoinpump #pump #bullrun #cryptocurrency #btc #bitcoin #token #coin #blockchain #altcoin #prediction #btcprice https://t.co/gGCIUSq2RS"
