Date,ID,username,tweet
2023-02-05 22:00:02+00:00,1622354387946377218,BTCticker,One Bitcoin now worth $22896.842. Market Cap $441.509 Billion. Based on #coindesk BPI #bitcoin
2023-02-05 21:31:52+00:00,1622347298465259525,crypto_distro,Hmmm... if they get it back will it go to the users of the exchange who trusted and believed in FTX or are they just pocketing the money? It makes a difference. #Crypto #FTX #SBF #CoinDesk
2023-02-05 20:00:02+00:00,1622324189779615756,BTCticker,One Bitcoin now worth $22898.248. Market Cap $441.535 Billion. Based on #coindesk BPI #bitcoin
2023-02-05 18:00:03+00:00,1622293993945026560,BTCticker,One Bitcoin now worth $22877.947. Market Cap $441.142 Billion. Based on #coindesk BPI #bitcoin
2023-02-05 16:00:03+00:00,1622263792552873987,BTCticker,One Bitcoin now worth $23114.044. Market Cap $445.694 Billion. Based on #coindesk BPI #bitcoin
2023-02-05 15:40:16+00:00,1622258818003668992,MDR_Trade,"🔎 New Reaction + TA Pattern
#BNB
BNB USDT [ 4h ]

#BTC    #Bitcoin #bitcoinprice #foryou #BBTitans #Binance #Crypto #cryptomarket #CryptoNews #Fortnite #CZBinance #USDT #BUSD #Bybit #Bitget #business #MEXCGlobal #OKX #OKXWallet #Tradingview #Coindesk #DubaiCrypto #KuCoin #FTX https://t.co/pv6tVqPzUC"
2023-02-05 14:41:17+00:00,1622243971555643392,MDR_Trade,"#Crypto market this week so far.
#BTC    #Bitcoin #bitcoinprice #foryou #BNB    #BBTitans #Binance #Crypto #cryptomarket #CryptoNews #Fortnite #CZBinance #USDT #BUSD #Bybit #Bitget #business #MEXC #MEXCGlobal #OKX #OKXWallet #Tradingview #Coindesk #DubaiCrypto #KuCoin #FTX https://t.co/dxMXOkHoqF"
2023-02-05 14:00:02+00:00,1622233592439906304,BTCticker,One Bitcoin now worth $23185.948. Market Cap $447.078 Billion. Based on #coindesk BPI #bitcoin
2023-02-05 12:00:03+00:00,1622203395988766720,BTCticker,One Bitcoin now worth $23374.304. Market Cap $450.707 Billion. Based on #coindesk BPI #bitcoin
2023-02-05 10:00:03+00:00,1622173196869926912,BTCticker,One Bitcoin now worth $23377.764. Market Cap $450.772 Billion. Based on #coindesk BPI #bitcoin
2023-02-05 08:00:02+00:00,1622142994257248256,BTCticker,One Bitcoin now worth $23389.602. Market Cap $450.999 Billion. Based on #coindesk BPI #bitcoin
2023-02-05 06:00:03+00:00,1622112798086930432,BTCticker,One Bitcoin now worth $23382.346. Market Cap $450.857 Billion. Based on #coindesk BPI #bitcoin
2023-02-05 05:13:10+00:00,1622101001149812737,SafeMutual,Takashi Murakami to Release Collection of 13 NFTs Linked to Physical Hublot Watches https://t.co/x6WcNDVFem #coindesk #cryptocurrency
2023-02-05 04:00:02+00:00,1622082597802184709,BTCticker,One Bitcoin now worth $23339.737. Market Cap $450.032 Billion. Based on #coindesk BPI #bitcoin
2023-02-05 02:00:02+00:00,1622052397861289991,BTCticker,One Bitcoin now worth $23324.197. Market Cap $449.731 Billion. Based on #coindesk BPI #bitcoin
2023-02-05 00:03:04+00:00,1622022960319021059,bocvip,"How #California’s #DMV Is U ...

https://t.co/q3knbOENlU

#AndrewSmith #Bitcoin #BitcoinNews #BitcoinPrice #BitcoinPriceLive #BitcoinPriceNow #BitcoinPriceToday #BitcoinToday #BuyBitcoin #CDTV #Coindesk #CoindeskTv #CryptoMarket #CryptoMarketToday #CryptoNewsNow https://t.co/gi4WORARmi"
2023-02-05 00:00:03+00:00,1622022202202750980,BTCticker,One Bitcoin now worth $23334.214. Market Cap $449.922 Billion. Based on #coindesk BPI #bitcoin
