Date,ID,username,tweet
2023-02-03 23:59:21+00:00,1621659638545399808,Gold__Money,https://t.co/9Iti5w8TU3 --- #gold #ebay live products feed https://t.co/fDJAN5orqu
2023-02-03 23:59:14+00:00,1621659609483067393,JStoneCompany,Looking for a safe haven in volatile markets? #Gold is the answer! #AI can help diversify your portfolio and protect your wealth with a smart investment in physical #gold or #gold ETFs. Start your journey to financial security today! #investing #goldinvesting  🪙🪙🪙
2023-02-03 23:58:03+00:00,1621659310907445248,Domcrafts,#Check #out New #Gold and #Black #Sunglass #Brooch Fun Gift Ideas https://t.co/YjF0U8VqTB #eBay via @eBay_UK
2023-02-03 23:55:46+00:00,1621658738443550720,wojtekcrypto08,#Gold: Barrick Gold Corp (GOLD) closed today at: 18.32 https://t.co/jVQXfW7ebR #MasterMetals https://t.co/BFDFCtDE2v
2023-02-03 23:55:17+00:00,1621658615063912449,t_UKcasinos,"𓇻 Next Casino | Free Bonus promotions

⭒  ⭒   ⚔  ⭒ ""#LEGION #GOLD""  Bonus promo ⭒  ⚔   ⭒  ⭒

Join the #Next #Casino's free bonus promotion, play Play'n GO online casino Slot ""Legion Gold"" - Win £5,000 in cash prizes!

⭒  Next Casino 🇬🇧 |  ⚡ https://t.co/CWrC29dnHA
⠀"
2023-02-03 23:54:06+00:00,1621658317452976130,JTXRP_AGWJames,"$ASC Future Phases Announced by @RealReaperCEO 
Earn more types of passive income with ASC:

 2:  More popular tokens #ETH #Bitcoin #ava 
 3: PreciousMetals #GOLD 

 here is a how-to-buy tutorial to share with your friend's Reapers! @TheReaperCoin 
👇
https://t.co/yKRQ52hHua
👆 https://t.co/pu3epEflnt"
2023-02-03 23:52:33+00:00,1621657925746933761,AdiGoldblum,"@DiOGeeJC Now i am running OCW baby Jas'!
Means 1st thing i told to the midgets below me at @ocwhq1. I hired @OCWPIC's buddy @the_MoMoYouKnow to use his connections to make better OCW belts. That's not all. More eggrolls, pickles and onion rings in catering! 🧡
More changes to come. #GOLD https://t.co/ecTYGYytJt"
2023-02-03 23:51:29+00:00,1621657658175651840,weiselaqua,"⚡️⚡️#India's #Forex Reserve Increased by $3.03 Billion to $576.76 Billion Last Week

#Gold Reserve continued to rise, jumped by $316 Million to $44.027 Billion."
2023-02-03 23:49:45+00:00,1621657220739117056,trading_acn,"Latest update: #NASDAQ #NAS100

👨‍💻 Analyzed using Dual Stochastic. 

√9) Followed by the arrow M1,M5,M15,M30 are all pointing upwards. 

$SPX $SPY $NDX $DJIA #GOLD #DXY #SP500 #SILVER #US30  #DowJones #stocks  #CryptoNews #forex https://t.co/fyWfiKAlAB"
2023-02-03 23:49:07+00:00,1621657064928845825,EconSnapped,"💰 #SP500    4,136.48 📉 -1.04%
🚜 #DJIA    33,926.01 📉 -0.38%
⌛ 10 Yr T    3.52 📈 3.65%
💵 USD/EUR    0.93 📈 0.98%
🥇 #Gold    1,877.70 📉 -2.60%
🛢 #CrudeOil    73.23 📉 -3.53%
💸 #Bitcoin    23,455.50 📉 -0.17%"
2023-02-03 23:45:40+00:00,1621656193231097856,garyswagner,"If you did not hear this coming, you had better get your ears checked https://t.co/xSAva5S8vp 
#gold #inflation"
2023-02-03 23:45:37+00:00,1621656181587562497,diecastcolvarts,"Watch a new diecast review shorts!

https://t.co/NNkXE8IxOk

Follow my Twitter account @diecastcolvarts to see more pictures and videos of diecast reviews of my collection. #diecastcolvarts #diecastcollectionvideoarts #collectibles #toys #Batman #Walmart #walmartExclusive #gold"
2023-02-03 23:45:00+00:00,1621656027132317696,Caseforsilver,Hey #Gold I have a 🙋‍♂️!  What's the plan now? https://t.co/iZsiMU4sw2
2023-02-03 23:44:14+00:00,1621655834106159104,au_bullion,"Which shiny metal did you go after today on the dip?

Can’t let a good buying opportunity go to waste 🔥

#silver #gold #platinum https://t.co/EH0i1j1bHS"
2023-02-03 23:44:12+00:00,1621655826782904320,VntgBejewelled,Excited to share this addition to my #etsy shop: Antique Krementz 14K 0.03 Diamond and Enamel Iris Flower Brooch https://t.co/psjarDvd0y #pink #anniversary #valentinesday #floral #green #no #diamond #unisexadults #gold https://t.co/vGCmYJ0S6E
2023-02-03 23:43:55+00:00,1621655755123462144,Cesar1Urquidez,#Gold got smoked
2023-02-03 23:43:44+00:00,1621655708298084352,AuAgValuation,"As of 1/1/23, our median #gold and #silver valuations are $3,642.81 and $162.23 USD / troy oz respectively"
2023-02-03 23:43:40+00:00,1621655692250648584,EngineerYuki,Etruscus Resources - Two large potential discoveries in 2023 - watch now! https://t.co/tkXFvu2qyb #Gold #Mining #Silver
2023-02-03 23:43:34+00:00,1621655666401202177,Investomonk,One thing I am happy about folks is #bitcoin no longer will steal as much investment from #gold during recession.
2023-02-03 23:41:46+00:00,1621655212078383106,MarinepeterC,"Don't let them lie to you
#Bitcoin is the real #Gold. https://t.co/UoGG3UYbFK"
2023-02-03 23:40:00+00:00,1621654767692046336,RebelWACauseF,"""CHECK THIS OUT! #crescent #rosegold #gold https://t.co/hld59lVlGu #Amazon via @Amazon #neckmess #ballandchain #fashionjewellery #trend @ArtsyByAlice #fashionjewellery 
 #Valentinesday"""
2023-02-03 23:39:57+00:00,1621654755188838400,garyswagner,"If you did not hear this coming, you had better get your ears checked https://t.co/hTAp1OvXZK via @YouTube 
#GOLD #JobsReport #FederalReserve #inflation https://t.co/56cgNj3h83"
2023-02-03 23:39:25+00:00,1621654623005167616,goldsilver_pros,"https://t.co/QBPvfZmnAv
🔥👆 If you are wondering what in the world just happened today with #Gold, #Silver, and the #JobsReport 

All memes are credited to my SM manager 😂 https://t.co/qK63GiJtIL"
2023-02-03 23:38:12+00:00,1621654314488922114,AMoneyfest,"Here I explain how I predicted the crash of #gold and #silver in the top with a few days in advance.
If you are interested in #xauusd and #xagusd then you should watch this vid:

https://t.co/2ZWkoIJegx
cc/ @ArcadiaEconomic  @silverguru22 @WallStreetSilv"
2023-02-03 23:37:33+00:00,1621654151200661504,Aleksandaraz,"winners today
#departmentstore #capitalmarkets #casinos #consumerelectronics
losers today
#gold #silver #realestatedevelopment #internetretail"
2023-02-03 23:37:11+00:00,1621654059919806464,yo_wot_the,@millysource She certainly dislikes inactivity delays work that does not use one's talents!!! She's #Gold :) xxx
2023-02-03 23:35:56+00:00,1621653747322552320,carlbwood,"@PeterSchiff @elonmusk I see what you did there. 😄

To be fair, I buy lots of #gold and #silver, but I'm still comfortable speculating on $TSLA right now.  A man has to eat!"
2023-02-03 23:34:21+00:00,1621653348431560705,OneGold_,"#GOLD and #Silver plummet following #NFP news-
Here's your Friday Market Recap!
https://t.co/LFlOD3vMj9"
2023-02-03 23:28:03+00:00,1621651760086499328,SwingTr74597686,"@RickRuleRulz Agreed but we have to get through this weekly decline first

Sub-$1800 #gold is coming"
2023-02-03 23:28:00+00:00,1621651747797340160,Gold_Retired,"Investing in #gold through such a #retirement investment structure has in the recent past been gaining popularity, more so due to the state of the global economy.

Read post: https://t.co/xHp6wh0wkb https://t.co/d3tDWFImR7"
2023-02-03 23:21:59+00:00,1621650235129831424,tadrossron,@himansh36013599 @GRDecter @LukeGromen @TheGoldAdvisor @biancoresearch @JamesGRickards @Galactic_Trader @goldsilver_pros @PeterSchiff @RobMcLister @TFMetals #soundmoney and #realrates bad for #gold.
2023-02-03 23:20:10+00:00,1621649779607441408,GalleonGold,"Our plans for 2023 are out! We are developing our flagship West Cache Gold Project in the prolific Timmins Gold Belt. We are excited about the agenda and progressing to the test mining stage. 

Read for more: https://t.co/JMXF4gMCHm 

$GGO #Mining #Gold #PreciousMetals https://t.co/CqmJCsIQjD"
2023-02-03 23:18:42+00:00,1621649410433208321,Investostat,"~Elon Musk wins investor lawsuit over Tesla ‘funding secured’ tweet~
#investment #business #crypto #forex #market #realestate #gold #silver
https://t.co/sVP50PhX3j"
