Date,ID,username,tweet
2023-02-04 23:51:10+00:00,1622019966395359233,SafeMutual,Options Automated Market Maker Lyra Deploys to Arbitrum Network https://t.co/r8nd00jvdZ #coindesk #news
2023-02-04 22:00:03+00:00,1621992003780091906,BTCticker,One Bitcoin now worth $23419.386. Market Cap $451.562 Billion. Based on #coindesk BPI #bitcoin
2023-02-04 20:00:03+00:00,1621961804443156481,BTCticker,One Bitcoin now worth $23430.787. Market Cap $451.780 Billion. Based on #coindesk BPI #bitcoin
2023-02-04 19:44:32+00:00,1621957901610004482,x3tko,Sam Bankman-Fried's Emergent Fidelity Technologies Files for Bankruptcy #coindesk #bitcoin #crypto https://t.co/oyuIVngH5q
2023-02-04 18:00:03+00:00,1621931605064294401,BTCticker,One Bitcoin now worth $23440.071. Market Cap $451.958 Billion. Based on #coindesk BPI #bitcoin
2023-02-04 17:18:00+00:00,1621921021443059712,hawaii_nft,"@CoinDesk @Immutable @ethereum Tezos already implementing #nft into video games with @Ubisoft but of course #coindesk would never mention a secure, high tech chain like #Tezos.  Instead it shills #ethereum which has no on chain governance and staking lock up.  The test of time will prove Tezos wins."
2023-02-04 16:00:03+00:00,1621901405282762753,BTCticker,One Bitcoin now worth $23422.146. Market Cap $451.611 Billion. Based on #coindesk BPI #bitcoin
2023-02-04 15:31:11+00:00,1621894141750673408,SafeMutual,Crypto Software Firm President: We're Trying to Make California’s DMV More Efficient With Blockchain https://t.co/bwXq2kJZCJ #digitalassets #coindesk
2023-02-04 15:00:08+00:00,1621886327208775680,InsertMate,"BREAKING 🚨 | The White House published a statement on implementing safeguards for cryptocurrencies.
 
https://t.co/I9IH0Err4z
#coindesk #crypto #cryptomarket #cryptocurrencies #btc"
2023-02-04 14:00:02+00:00,1621871204280713217,BTCticker,One Bitcoin now worth $23506.701. Market Cap $453.239 Billion. Based on #coindesk BPI #bitcoin
2023-02-04 12:00:02+00:00,1621841005413548035,BTCticker,One Bitcoin now worth $23366.814. Market Cap $450.540 Billion. Based on #coindesk BPI #bitcoin
2023-02-04 10:00:03+00:00,1621810811139235840,BTCticker,One Bitcoin now worth $23348.676. Market Cap $450.189 Billion. Based on #coindesk BPI #bitcoin
2023-02-04 08:00:02+00:00,1621780607519825921,BTCticker,One Bitcoin now worth $23336.383. Market Cap $449.950 Billion. Based on #coindesk BPI #bitcoin
2023-02-04 06:00:03+00:00,1621750411404230656,BTCticker,One Bitcoin now worth $23317.400. Market Cap $449.582 Billion. Based on #coindesk BPI #bitcoin
2023-02-04 04:58:41+00:00,1621734967012376577,x3tko,Takashi Murakami to Release Collection of 13 NFTs Linked to Physical Hublot Watches #coindesk #bitcoin #crypto https://t.co/fxb64YzGuu
2023-02-04 04:00:02+00:00,1621720209030512640,BTCticker,One Bitcoin now worth $23345.558. Market Cap $450.124 Billion. Based on #coindesk BPI #bitcoin
2023-02-04 02:27:05+00:00,1621696815828541440,LolaCoinOrg,"The White House Is Concerned About Crypto

 United States President Joe Biden’s White House published a statement on implementing safeguard... https://t.co/c4C3iuxjN3 #Blockchain #Coindesk.com #Crypto #Cryptocurrency #Web3 #cryptonews #lolacoin #cryptomarket #finance https://t.co/PNSwTJBZnw"
2023-02-04 02:00:02+00:00,1621690011258163201,BTCticker,One Bitcoin now worth $23387.292. Market Cap $450.928 Billion. Based on #coindesk BPI #bitcoin
2023-02-04 01:44:26+00:00,1621686083049373697,x3tko,The White House Is Concerned About Crypto #coindesk #bitcoin #crypto https://t.co/o1ouYV7j24
2023-02-04 00:00:02+00:00,1621659810784591872,BTCticker,One Bitcoin now worth $23436.294. Market Cap $451.870 Billion. Based on #coindesk BPI #bitcoin
