Date,ID,username,tweet
2023-02-05 23:59:55+00:00,1622384557734461440,shinystonelove,"Thanks for the kind words! ★★★★★ ""Matched my expectations! Perfect size for me!"" WhyteVelvet -. https://t.co/twPNWyCHmZ #etsy #white #unisexadults #gold #artdeco #prong #onyxring #goldonyxring #blackonyxring #menssignetring https://t.co/oUJ3Gw5A74"
2023-02-05 23:59:20+00:00,1622384410795585536,BullionList,"Game Over - Bank Of England, UK Treasury Support ‘Digital Pound’ Project, Say UK Likely To Need CBDC
#gold #silver #news #finance #ENGLAND #Australia #Dollar #CBDC  
https://t.co/ZCmqQfZaLf"
2023-02-05 23:59:13+00:00,1622384382903259138,Gold__Money,https://t.co/9Iti5w8TU3 --- #gold #ebay live products feed https://t.co/4wdLMOLV36
2023-02-05 23:57:10+00:00,1622383866601259014,TomasHancar,"Everybody will be expecting end of QE, hiking and so on and so forth. Nothing will change. If anything, QE continues exponentially further. But a lot of people will be expecting policy change because of changes at the helm. You can not taper a ponzi. #Bitcoin, #Gold, #Silver https://t.co/9hq1sSItQX"
2023-02-05 23:56:31+00:00,1622383701803024384,CommodityStory,"AustralianMiningComAu has published "" BHP?s OZ Minerals takeover clears another hurdle "" on 6/2/2023 #Copper #Gold #Nickel 

https://t.co/jzoXfg3ACJ"
2023-02-05 23:51:37+00:00,1622382469914955776,BluHrvstDigital,"From InvestingNewsComAu "" Board and Management Changes "" published 6/2/2023 $CMX #Gold #Tech #Alumina 
https://t.co/lT9Mz1FT5M"
2023-02-05 23:50:17+00:00,1622382134294970370,kingofblings1,"Special Valentines Day Gift Collection😍 
SKU: 19683W-A79KOB
https://t.co/95JuCONHUf 
#love #valentinesdaygift #vdaygift #kingofblings #gold #diamond #rings #earrings #pendants #special #sale #newcollection https://t.co/i0C2NCz8c6"
2023-02-05 23:49:25+00:00,1622381916195373056,GoldPriceUSD5,"The spot #gold price from @BullionVault has gone down through $1,865/toz to $1,864.98/toz. #goldprice chart: https://t.co/qnNPxcivrj. Sign-up and get free email alerts when the spot price hits your chosen values: https://t.co/YHz9yKVPLx."
2023-02-05 23:49:22+00:00,1622381900215066624,EconSnapped,"💰 #SP500    4,136.48 📉 0%
🚜 #DJIA    33,926.01 📉 0%
⌛ 10 Yr T    3.52 📉 0%
💵 USD/EUR    0.93 📉 0%
🥇 #Gold    1,879.50 📈 0.10%
🛢 #CrudeOil    73.56 📈 0.45%
💸 #Bitcoin    22,937.30 📉 -1.61%"
2023-02-05 23:47:53+00:00,1622381530227113985,shinystonelove,"Excited to share the latest addition to my #etsy shop: Flower signet ring, 14k Signet Ring, Birthday Flower ring / personalized ring men / meaning ring gold / men's ring gold https://t.co/cgdWA9440G #white #diamond #unisexadults #gold #artdeco #prong #simplering #14kgo https://t.co/9PE20UcIXa"
2023-02-05 23:47:07+00:00,1622381335556890625,Easymoneywaycom,"The Battle of Currency: Fiat Cash vs Cryptocurrency https://t.co/70sO8Uv4HT 

#Bitcoin #cryptocurrency #market #money #fiat #gold $BNB $BTC #Binance #markets #Dollar https://t.co/2kmC0PXxPA"
2023-02-05 23:45:32+00:00,1622380936489996289,Eightcap_aufx,"Asian Session Update with Joe Jeffriess - 6th February 2023
https://t.co/790xyrmBVI

#forex #nfp #usd #gold #oil #crypto #nasdaq #dow #usdjpy #trading #marketupdate #bitcoin"
2023-02-05 23:45:00+00:00,1622380801739608065,Gold_Retired,"If you are new to the world of #gold investing it’s not easy to decide which gold company you should #invest with. It is strongly advised to look at some transparent and safe firms instead of blindly go with first shiny object in your sight.

Read post: https://t.co/Xjasd48Lnc https://t.co/0p5f8e12SP"
2023-02-05 23:43:44+00:00,1622380483995729925,AuAgValuation,"Read our valuation method article ""Population Per Ounce"" here: https://t.co/NtgDT3iSU6 #gold #silver"
2023-02-05 23:43:21+00:00,1622380387933757440,johnjhin7,"$FEDFUNDRATE, W. I'm betting that FFR will drop faster than the hikes. History informed us debt will destroy everything in their path. Fed pivots middle of 2023. 
#Gold #silver #urnanium #DXY https://t.co/IvdExR8B8D"
2023-02-05 23:43:14+00:00,1622380358447804416,BluHrvstDigital,"From FoolComAu "" 1 oversold ASX dividend stock (yielding 6%) to buy in 2023 "" published 6/2/2023 $BBN $JBH $NCK #Gold #Strategic 
https://t.co/cODv1nKHvm"
2023-02-05 23:42:25+00:00,1622380153358909440,frozentrader,"#dollerindex falling wedge pattern breakout by bull's 🐂 looking on daily chart ..Keep eye📉📈🐂🐻
#DXY #DowJones #Gold #silver #bitcoin #NIFTYIT https://t.co/7Usqu5rWRu"
2023-02-05 23:41:03+00:00,1622379809044328449,ASXMktSensitive,"MANHATTAN CORP LTD ( $MHC $MHC.ax )  has released "" District Scale Canadian Lithium Project "" on 6/2/2023 at 10:35 am AEST #Commodities #Gold #Tech 

Bears ahead? https://t.co/b4R3XNWWMT"
2023-02-05 23:41:00+00:00,1622379796918603776,INN_Australia,Further Copper-Gold Porphyry Mineralisation Intersected From Surface At Copper Ridge @MineralsTitan #gold #investing https://t.co/q1ZmNDWXRc
2023-02-05 23:39:11+00:00,1622379339684925441,johnjhin7,"$DXY, D. Key resistance with 50day mvg. It may get rejected very hard. we shall see. 
#DXY #Gold https://t.co/zm5VVonWh0"
2023-02-05 23:38:23+00:00,1622379138849062912,TwowheelunionG,"Newest pick up for the stack.

#gold #Silver #wallstreetsilver https://t.co/NKKz0gprPl"
2023-02-05 23:36:00+00:00,1622378540225232896,Predictive_PDI,"Andrew Pardey commenting on the updated Mineral Resource Estimate.

$PDI $PDI.ax #gold #bankan #preciousmetals #miningstocks #stockstowatch #guinea #ASX https://t.co/sadLyoOvRl"
2023-02-05 23:35:38+00:00,1622378447761989632,CommodityStory,"WAToday has published "" Newcrest confirms takeover bid from US mining giant Newmont Corp "" on 6/2/2023 #Gold #Mining 

https://t.co/trUrUzryc3"
2023-02-05 23:34:01+00:00,1622378037848469504,SalvadorMaurice,"$LEX

Multiple Shallow Thick #Copper-#Gold Intersections Reinforce Large Mineral System at Burns Project 

67 RC holes which evaluated an area of 540m400m to approximately 200m vertical depth from surface. #Gold and multi-element (ME) results were reported in December 2022 👇 https://t.co/EynLaGqO3z"
2023-02-05 23:32:22+00:00,1622377624654999552,BluHrvstDigital,"From StockheadComAu "" Who Made the Gains? Here are January?s Top 20 ASX miners and explorers "" published 6/2/2023 $LML $QGL $MEI $PMT $PLS #Commodities #Gold #Pilbara 
https://t.co/Ioq52sf6tY"
2023-02-05 23:32:17+00:00,1622377603889008640,ASXonGrafa,"1 Month High : #RR1  - Shares have risen by 0.00% over the last 30 days., published 02/05/2023 #Mining #ASX #Gold 
https://t.co/PtMd0uV7DG"
2023-02-05 23:30:06+00:00,1622377054518886401,PopescuCo,Australian #gold miner Newcrest gets $16.9 billion buyout offer from Newmont Corp https://t.co/p3nfrLoD2O via @Reuters https://t.co/2nY8eRWGa1
2023-02-05 23:29:26+00:00,1622376885450641409,AinslieBullion,"U.S Employment Shock &amp; Gold - https://t.co/RMTdrlciQN

Forecasters missed BIGLY, seeing the $DXY pump and #gold dump $60 US per ounce.

Will the USD continue to strengthen and what does this mean for the gold price?

Link above to today's news. https://t.co/HwTeNXHama"
2023-02-05 23:28:36+00:00,1622376675873783808,VJMS9,"Excited to share the latest addition to my #etsy shop: Stunning I D Badge Lanyard Sale 36"" Gold Sand Glass Lampworked Beads Roses 10mm Frosted Pink Beads AB Crystals Gold Czech Beads Bling Sale https://t.co/S51q53sYTc #pink #gold #badgeid #abcrystals #lampworkbeads #bl https://t.co/aZ66VDjubK"
2023-02-05 23:27:50+00:00,1622376484433182723,VJMS9,"Excited to share the latest addition to my #etsy shop: Bracelet Lucky Dragon 14 Kt Plated Pi Xiu Pi Yao Feng Shui Pixiu 10mm Bead Chinese, Natural Blk Obsidian Good Luck Wealth Money Attraction https://t.co/qvenwPk2Io #gold #round #luck #black #yes #no #unisexadults #g https://t.co/2HP9sYcT5y"
2023-02-05 23:27:05+00:00,1622376295324700677,VJMS9,Excited to share the latest addition to my #etsy shop: Owl Evil Eyes Rear View Mirror Protection Nazar Talisman Amulet Plush Blue Gold AB Crystals Suncatcher Wall Hanging Car Window Decor Gift https://t.co/cOVRpWR1Is #blue #gold #suncatcher #amuletevileye #protectionev https://t.co/fr8mUmWafV
2023-02-05 23:26:59+00:00,1622376270511087617,Comm_Invest,Australian gold miner Newcrest gets $16.9 billion buyout offer from Newmont Corp #Gold $NCM $NEM https://t.co/H6INklLlL6
2023-02-05 23:26:29+00:00,1622376142643642374,VJMS9,Excited to share the latest addition to my #etsy shop: Evil Eye Car Charm | Evil Eye Car Amulet | Car Accessories |Protection Amulet | Rear view Mirror Charm | Nazar| Suncatcher | Rhinestones https://t.co/LQwGQXCwWS #gold #clear #rearmirrorevileye #bling #talisman #amu https://t.co/KGEJpWR4KC
2023-02-05 23:26:17+00:00,1622376094258327552,BluHrvstDigital,"From StockheadComAu "" Short &amp; Caught: Turbulence still for Flight Centre despite $180m cap raise to buy UK-based Scott Dunn "" published 6/2/2023 $FLT $BET $PBH $SYA $CXO #Queensland #Inflation #Gold 
https://t.co/nCCcQtn4kM"
2023-02-05 23:26:13+00:00,1622376076319023104,VJMS9,Excited to share the latest addition to my #etsy shop: Cell Phone Charm Dust Plug 3.5mm Audio Jack or Strap AB crystal Silver or Gold with Charms Moon Starfish Heart Butterfly Circle Customize https://t.co/VK8lctOOO4 #clear #gold #cellphonecharm #dustplug #abcrystal #m https://t.co/tT3T9H5LTP
2023-02-05 23:25:58+00:00,1622376012850909184,VJMS9,Excited to share the latest addition to my #etsy shop: Evil Eye Rear View Mirror Talisman Amulet Protection Suncatcher Turkish Cross Spiritual Fatima AB Crystals Blue Sapphire Crystals Nazar Gift https://t.co/ULxlOidNvb #gold #blue #protectionevileye #amuletevileye #ta https://t.co/i3LXOjgEIP
2023-02-05 23:25:45+00:00,1622375957213372417,VJMS9,Excited to share the latest addition to my #etsy shop: Evil Eye Heart Rear View Mirror Car Charm Pearls Gold Preciosa Beads Talisman Amulet Protection Suncatcher Turkish Spiritual Fatima Nazar https://t.co/SgDddnoPdQ #white #gold #protectionevileye #amuletevileye #tali https://t.co/gxvr5CbFVn
2023-02-05 23:23:54+00:00,1622375491473653761,AscensionMods,We got to upgrade this client’s jewelry today to this gorgeous #gold chain with genuine blue topaz from @diabloorganics #albuquerque #diabloorganics @ Ascension Body Modification https://t.co/jz8k7KPGVn
2023-02-05 23:23:39+00:00,1622375431507959808,nrossett,$NST.ax bullish action after weak #Gold price
2023-02-05 23:23:38+00:00,1622375424465543173,VJMS9,Excited to share the latest addition to my #etsy shop: Evil Eye Rear View Mirror White Pearls Gold Preciosa Beads Hearts Talisman Amulet Protection Suncatcher Turkish Spiritual Fatima Nazar Gift https://t.co/WHLnL8wjrd #white #gold #protectionevileye #amuletevileye #ta https://t.co/4I5mdsJau0
